0.412207	0.412207	0.412207	0.412676	0.584081	0.583611	0.583141	0.569892	0.485867	0.356808	0.313615	0.482995	0.456808	0.442254	0.448826	0.409390	0.415962	0.432864	0.496244	0.490610	0.504695	0.599531	0.602347	0.643192	0.652582	0.642723	0.607981	0.633333	0.621127	0.484038	0.479812	0.446479	0.448357	0.389202	0.429108	0.494366	0.502817	0.000940	0.001410	0.000000	0.001410	0.001410	0.001408	0.475117	0.477934	0.731628	0.732098	0.529108	0.544131
0.412099	0.412099	0.412099	0.412569	0.583611	0.583141	0.582671	0.568982	0.485824	0.357591	0.314360	0.482950	0.457679	0.442642	0.448281	0.409749	0.415388	0.432774	0.495270	0.490572	0.504668	0.600057	0.602877	0.643758	0.653625	0.643758	0.607576	0.633890	0.621673	0.484463	0.480234	0.445462	0.447341	0.389074	0.429485	0.494331	0.503259	0.000470	0.001880	0.001410	0.000000	0.000940	0.000000	0.475535	0.477884	0.731158	0.731628	0.529103	0.544140
0.413039	0.413039	0.413039	0.413509	0.582671	0.582201	0.581731	0.568982	0.486764	0.356651	0.313421	0.482006	0.457679	0.443582	0.449221	0.410689	0.416328	0.433714	0.496210	0.491511	0.505608	0.600997	0.603816	0.644697	0.654565	0.644697	0.608515	0.634830	0.622612	0.484463	0.480234	0.446401	0.448281	0.389074	0.430425	0.495270	0.504199	0.000470	0.000940	0.001410	0.000940	0.000000	0.000940	0.476475	0.478824	0.732098	0.732568	0.530043	0.545079
0.412676	0.412676	0.412676	0.413146	0.583611	0.583141	0.582671	0.568483	0.486337	0.358216	0.315023	0.483466	0.458216	0.442723	0.448357	0.409859	0.415493	0.433333	0.495775	0.491080	0.505164	0.600000	0.602817	0.643662	0.653052	0.643192	0.607512	0.633803	0.621596	0.484507	0.480282	0.446009	0.447887	0.389671	0.429577	0.494836	0.503286	0.000470	0.001880	0.001408	0.000000	0.000940	0.000000	0.475587	0.478404	0.731158	0.731628	0.529577	0.544601
0.530516	0.530516	0.530516	0.530047	0.465197	0.464727	0.464257	0.447739	0.087870	0.345540	0.501408	0.215345	0.226761	0.264789	0.292958	0.323005	0.320188	0.251643	0.444601	0.112207	0.130986	0.216432	0.214554	0.343662	0.398122	0.451174	0.400469	0.434272	0.324413	0.127230	0.131455	0.510329	0.512207	0.510329	0.417840	0.394836	0.403286	0.476005	0.476475	0.475117	0.475535	0.476475	0.475587	0.000000	0.016901	0.437003	0.379206	0.354460	0.254930
0.514554	0.514554	0.514554	0.514085	0.480704	0.480234	0.479764	0.463713	0.098677	0.350235	0.506103	0.222413	0.225822	0.267606	0.290141	0.313615	0.309859	0.255399	0.436150	0.126291	0.132864	0.202347	0.199531	0.327700	0.382160	0.435211	0.384507	0.418310	0.308451	0.143192	0.132394	0.497183	0.497183	0.513146	0.421596	0.392958	0.389202	0.478354	0.477884	0.477934	0.477884	0.478824	0.478404	0.016901	0.000000	0.441232	0.371218	0.344131	0.244601
0.490102	0.490102	0.490102	0.490572	0.505608	0.506078	0.505608	0.502680	0.443496	0.611335	0.697796	0.458896	0.480234	0.510307	0.499030	0.525344	0.527223	0.515476	0.483993	0.453920	0.462378	0.347253	0.341614	0.298854	0.280528	0.304493	0.348193	0.301203	0.309662	0.421497	0.413509	0.486812	0.487752	0.523464	0.457679	0.395653	0.393303	0.731628	0.733038	0.731628	0.731158	0.732098	0.731158	0.437003	0.441232	0.000000	0.095389	0.437943	0.419147
0.534742	0.534742	0.534742	0.535212	0.460968	0.460498	0.460968	0.452365	0.369659	0.589250	0.717061	0.404187	0.432774	0.451570	0.457209	0.522994	0.523934	0.492451	0.500439	0.404581	0.401761	0.300734	0.282877	0.271130	0.276299	0.310601	0.341145	0.296035	0.281938	0.356181	0.348193	0.511717	0.507958	0.573743	0.487282	0.418677	0.408810	0.732098	0.732568	0.732098	0.731628	0.732568	0.731628	0.379206	0.371218	0.095389	0.000000	0.417738	0.379206
0.469953	0.469953	0.469953	0.470423	0.525344	0.524874	0.524404	0.508815	0.338791	0.433333	0.491549	0.360008	0.368075	0.352582	0.349765	0.411737	0.407042	0.361033	0.343662	0.341784	0.337089	0.398122	0.401878	0.459624	0.479343	0.519249	0.503286	0.495775	0.450704	0.368075	0.379812	0.482629	0.481690	0.500469	0.465258	0.439437	0.430986	0.529573	0.529103	0.529108	0.529103	0.530043	0.529577	0.354460	0.344131	0.437943	0.417738	0.000000	0.125822
0.469953	0.469953	0.469953	0.469484	0.526284	0.524874	0.525344	0.507406	0.214740	0.400469	0.504695	0.250686	0.261972	0.312207	0.316901	0.379812	0.373239	0.311268	0.353052	0.222535	0.217840	0.324883	0.316432	0.420188	0.449296	0.498592	0.461033	0.472300	0.395305	0.254460	0.263380	0.476995	0.476056	0.476056	0.430516	0.428169	0.419718	0.544610	0.544140	0.544131	0.544140	0.545079	0.544601	0.254930	0.244601	0.419147	0.379206	0.125822	0.000000
